host_time_s,chA_raw,chB_env
1784841186.9614,1695,2847
1784841186.9652,1664,2844
1784841186.9690,1672,2841
1784841186.9691,1684,2838
1784841186.9692,1692,2838
1784841186.9694,1718,2832
1784841186.9695,1708,2824
1784841186.9696,1721,2826
1784841186.9698,1745,2818
1784841186.9718,1752,2822
1784841186.9738,1719,2867
1784841186.9758,1662,2852
1784841186.9778,1665,2850
1784841186.9798,1672,2852
1784841186.9818,1678,2843
1784841186.9838,1710,2844
1784841186.9858,1691,2839
1784841186.9878,1710,2833
1784841186.9898,1717,2832
1784841186.9918,1715,2838
1784841186.9938,1710,2835
1784841186.9962,1681,2849
1784841186.9986,1677,2841
1784841187.0009,1686,2839
1784841187.0033,1705,2831
1784841187.0057,1704,2824
1784841187.0156,1713,2821
1784841187.0157,1734,2817
1784841187.0159,1736,2820
1784841187.0160,1743,2823
1784841187.0162,1696,2866
1784841187.0163,1665,2857
1784841187.0183,1649,2851
1784841187.0202,1677,2849
1784841187.0222,1699,2842
1784841187.0242,1676,2836
1784841187.0261,1699,2837
1784841187.0281,1717,2831
1784841187.0301,1725,2826
1784841187.0321,1681,2838
1784841187.0341,1679,2818
1784841187.0361,1724,2819
1784841187.0381,1724,2805
1784841187.0401,1696,2810
1784841187.0420,1701,2805
1784841187.0440,1727,2814
1784841187.0459,1705,2796
1784841187.0479,1718,2795
1784841187.0498,1730,2790
1784841187.0518,1733,2793
1784841187.0561,1707,2841
1784841187.0603,1660,2843
1784841187.0646,1652,2828
1784841187.0689,1647,2829
1784841187.0731,1710,2826
1784841187.0774,1741,2819
1784841187.0775,1718,2807
1784841187.0777,1725,2813
1784841187.0778,1728,2806
1784841187.0779,1738,2814
1784841187.0781,1739,2894
1784841187.0794,1693,2888
1784841187.0807,1679,2886
1784841187.0821,1661,2878
1784841187.0834,1683,2877
1784841187.0847,1739,2868
1784841187.0860,1802,2864
1784841187.0880,1796,2863
1784841187.0900,1797,2859
1784841187.0919,1717,2855
1784841187.0939,1755,2849
1784841187.0958,1535,2848
1784841187.0978,1594,2841
1784841187.0998,1638,2837
1784841187.1018,1630,2865
1784841187.1038,1693,2832
1784841187.1058,1716,2825
1784841187.1079,1742,2826
1784841187.1099,1768,2822
1784841187.1118,1782,2832
1784841187.1137,1739,2895
1784841187.1157,1684,2892
1784841187.1176,1719,2901
1784841187.1196,1672,2892
1784841187.1215,1693,2893
1784841187.1237,1727,2886
1784841187.1258,1786,2884
1784841187.1280,1769,2878
1784841187.1301,1688,2872
1784841187.1323,1641,2880
1784841187.1457,1623,2867
1784841187.1463,1589,2874
1784841187.1469,1687,2854
1784841187.1474,1811,2854
1784841187.1480,1861,2858
1784841187.1486,1789,2846
1784841187.1498,1737,2838
1784841187.1510,1800,2831
1784841187.1522,1720,2836
1784841187.1534,1732,2839
1784841187.1546,1535,2827
1784841187.1558,1553,2821
1784841187.1578,1383,2820
1784841187.1598,1447,2805
1784841187.1618,1627,2811
1784841187.1638,1737,2814
1784841187.1658,1807,2801
1784841187.1678,1821,2802
1784841187.1697,1751,2795
1784841187.1717,1784,2792
1784841187.1736,1886,2913
1784841187.1756,1666,2930
1784841187.1775,1724,2893
1784841187.1795,1640,2897
1784841187.1813,1609,2894
1784841187.1831,1666,2887
1784841187.1850,1615,2885
1784841187.1868,1602,2873
1784841187.1886,1502,2873
1784841187.1905,1688,2874
1784841187.1942,1691,2877
1784841187.1979,1781,2862
1784841187.2017,1665,2854
1784841187.2054,1632,2857
1784841187.2091,1920,2851
1784841187.2099,1962,2845
1784841187.2108,1962,2840
1784841187.2116,1723,2839
1784841187.2124,1728,2835
1784841187.2132,1820,2844
1784841187.2140,1624,2955
1784841187.2160,1451,2917
1784841187.2179,1594,2917
1784841187.2199,1713,2905
1784841187.2218,1817,2899
1784841187.2238,1938,2894
1784841187.2257,1850,2889
1784841187.2277,1734,2887
1784841187.2296,1828,2885
1784841187.2316,1904,2880
1784841187.2336,2957,2970
1784841187.2355,1684,2971
1784841187.2375,1614,2959
1784841187.2395,1508,2951
1784841187.2415,1447,2942
1784841187.2435,1383,2938
1784841187.2456,1553,2941
1784841187.2476,1747,2930
1784841187.2496,1423,2929
1784841187.2517,1502,2940
1784841187.2539,1629,2906
1784841187.2561,1661,2921
1784841187.2582,1653,2920
1784841187.2604,1531,2903
1784841187.2727,1588,2906
1784841187.2728,1589,2899
1784841187.2729,1756,2898
1784841187.2730,1860,2894
1784841187.2731,1799,2893
1784841187.2732,1654,2893
1784841187.2750,1884,2945
1784841187.2768,1907,2950
1784841187.2785,1882,2941
1784841187.2803,1709,2934
1784841187.2820,1680,2931
1784841187.2838,1755,2927
1784841187.2858,1670,2924
1784841187.2878,1713,2913
1784841187.2898,1752,2916
1784841187.2918,1848,2914
1784841187.2938,1976,2901
1784841187.2958,1663,2888
1784841187.2978,1691,2899
1784841187.2997,1832,2898
1784841187.3017,1884,2890
1784841187.3037,1923,2895
1784841187.3057,1556,2881
1784841187.3076,1508,2878
1784841187.3095,1493,2875
1784841187.3113,1554,2880
1784841187.3131,1580,2864
1784841187.3149,1656,2862
1784841187.3168,1792,2857
1784841187.3186,1740,2858
1784841187.3221,1811,2843
1784841187.3257,1731,2840
1784841187.3293,1691,2843
1784841187.3328,1808,2841
1784841187.3364,1883,2831
1784841187.3373,1782,2833
1784841187.3383,1678,2825
1784841187.3392,1566,2828
1784841187.3401,1519,2831
1784841187.3411,1547,2820
1784841187.3420,1637,2813
1784841187.3440,1672,2810
1784841187.3460,1756,2805
1784841187.3479,1752,2789
1784841187.3499,1686,2800
1784841187.3519,1604,2795
1784841187.3539,1612,2795
1784841187.3558,1668,2739
1784841187.3577,1738,2778
1784841187.3597,1787,2781
1784841187.3616,1699,2776
1784841187.3636,1684,2772
1784841187.3655,1719,2769
1784841187.3675,1754,2765
1784841187.3696,1793,2761
1784841187.3716,1839,2774
1784841187.3736,1733,2889
1784841187.3756,1668,2889
1784841187.3776,1766,2880
1784841187.3798,1703,2875
1784841187.3819,1716,2877
1784841187.3841,1740,2868
1784841187.3863,1739,2859
1784841187.3885,1721,2854
1784841187.3995,1780,2856
1784841187.3996,1779,2868
1784841187.3998,1696,2850
1784841187.3999,1606,2843
1784841187.4000,1645,2842
1784841187.4001,1703,2833
1784841187.4021,1694,2836
1784841187.4040,1662,2832
1784841187.4060,1719,2824
1784841187.4079,1725,2819
1784841187.4099,1735,2813
1784841187.4118,1740,2823
1784841187.4139,1746,2812
1784841187.4159,1711,2806
1784841187.4180,1707,2803
1784841187.4201,1741,2801
1784841187.4221,1747,2798
1784841187.4242,1709,2796
1784841187.4261,1687,2789
1784841187.4280,1680,2784
1784841187.4299,1651,2774
1784841187.4318,1673,2775
1784841187.4337,2095,2775
1784841187.4355,1589,2766
1784841187.4374,1607,2765
1784841187.4392,1652,2765
1784841187.4410,1680,2766
1784841187.4428,1714,2753
1784841187.4446,1738,2753
1784841187.4464,1720,2748
1784841187.4496,1738,2727
1784841187.4527,1717,2754
1784841187.4558,1710,2819
1784841187.4589,1712,2823
1784841187.4621,1732,2814
1784841187.4634,1710,2820
1784841187.4648,1709,2809
1784841187.4661,1711,2801
1784841187.4675,1736,2801
1784841187.4688,1723,2798
1784841187.4702,1685,2791
1784841187.4721,1709,2786
1784841187.4741,2084,2867
1784841187.4760,1713,2900
1784841187.4779,1709,2856
1784841187.4799,1710,2855
1784841187.4818,1676,2850
1784841187.4838,1688,2845
1784841187.4857,1686,2839
1784841187.4877,1676,2838
1784841187.4897,1710,2836
1784841187.4916,1723,2841
1784841187.4936,1684,2859
1784841187.4956,1663,2849
1784841187.4975,1666,2852
1784841187.4995,1692,2845
1784841187.5015,1711,2839
1784841187.5035,1698,2835
1784841187.5055,1707,2828
1784841187.5088,1730,2814
1784841187.5121,1763,2827
1784841187.5153,1730,2824
1784841187.5186,1743,2820
1784841187.5219,1703,2898
1784841187.5275,1670,2908
1784841187.5277,1678,2897
1784841187.5279,1704,2890
1784841187.5281,1691,2897
1784841187.5282,1706,2885
1784841187.5284,1708,2876
1784841187.5303,1714,2876
1784841187.5322,1729,2883
1784841187.5342,1694,2922
1784841187.5361,1659,2917
1784841187.5380,1664,2919
1784841187.5399,1668,2914
1784841187.5419,1682,2906
1784841187.5439,1697,2900
1784841187.5459,1705,2899
1784841187.5478,1715,2898
1784841187.5498,1727,2897
1784841187.5518,1726,2903
1784841187.5538,1694,2920
1784841187.5557,1672,2906
1784841187.5577,1674,2906
1784841187.5596,1669,2902
1784841187.5616,1693,2896
1784841187.5635,1694,2896
1784841187.5654,1714,2898
1784841187.5672,1706,2888
1784841187.5690,1732,2881
1784841187.5708,1738,2886
1784841187.5726,1727,2917
1784841187.5744,1671,2913
1784841187.5771,1681,2909
1784841187.5799,1694,2901
1784841187.5827,1692,2904
1784841187.5855,1719,2892
1784841187.5883,1725,2892
1784841187.5899,1718,2887
1784841187.5916,1741,2882
1784841187.5932,1708,2885
1784841187.5949,1678,2902
1784841187.5965,1611,2902
1784841187.5981,1635,2900
1784841187.6001,1666,2896
1784841187.6020,1689,2875
1784841187.6040,1703,2877
1784841187.6059,1705,2881
1784841187.6079,1717,2888
1784841187.6098,1722,2873
1784841187.6118,1742,2884
1784841187.6137,1723,2937
1784841187.6157,1645,2934
1784841187.6176,1628,2923
1784841187.6196,1736,2923
1784841187.6215,1732,2920
1784841187.6236,1729,2910
1784841187.6256,1721,2908
1784841187.6277,1724,2890
1784841187.6297,1716,2901
1784841187.6317,1702,2912
1784841187.6338,1673,2951
1784841187.6369,1673,2910
1784841187.6400,1702,2909
1784841187.6430,1691,2905
1784841187.6461,1688,2900
1784841187.6492,1708,2897
1784841187.6555,1705,2900
1784841187.6556,1713,2886
1784841187.6557,1716,2886
1784841187.6558,1715,2892
1784841187.6559,1682,2900
1784841187.6560,1677,2887
1784841187.6580,1679,2890
1784841187.6600,1709,2895
1784841187.6619,1686,2874
1784841187.6639,1715,2878
1784841187.6658,1689,2877
1784841187.6678,1715,2866
1784841187.6698,1744,2872
1784841187.6718,1753,2875
1784841187.6738,1730,2987
1784841187.6758,1660,2991
1784841187.6778,1654,2984
1784841187.6798,1668,2974
1784841187.6817,1673,2977
1784841187.6837,1706,2971
1784841187.6856,1713,2959
1784841187.6876,1715,2944
1784841187.6895,1724,2954
1784841187.6915,1752,2941
1784841187.6933,2831,2942
1784841187.6951,1640,2946
1784841187.6969,1681,2937
1784841187.6987,1690,2933
1784841187.7005,1678,2932
1784841187.7023,1678,2930
1784841187.7049,1690,2921
1784841187.7075,1699,2915
1784841187.7101,1702,2913
1784841187.7127,1712,2922
1784841187.7153,1674,2923
1784841187.7171,1629,2955
1784841187.7189,1645,2953
1784841187.7207,1649,2949
1784841187.7225,1682,2944
1784841187.7243,1712,2938
1784841187.7261,1742,2932
1784841187.7280,1766,2932
1784841187.7300,1755,2925
1784841187.7320,1746,2935
1784841187.7340,1722,2956
1784841187.7359,1595,2958
1784841187.7379,1593,2949
1784841187.7399,1648,2951
1784841187.7418,1700,2948
1784841187.7438,1710,2943
1784841187.7457,1721,2927
1784841187.7477,1720,2935
1784841187.7496,1723,2929
1784841187.7516,1745,2939
1784841187.7536,1735,3022
1784841187.7555,1659,3009
1784841187.7575,1698,3011
1784841187.7594,1665,3005
1784841187.7614,1703,3007
1784841187.7646,1743,2993
1784841187.7678,1703,2993
1784841187.7711,1717,2986
1784841187.7743,1684,2983
1784841187.7775,1685,2988
1784841187.7835,1695,2974
1784841187.7836,1657,2967
1784841187.7837,1678,2960
1784841187.7838,1707,2955
1784841187.7839,1721,2956
1784841187.7840,1702,2949
1784841187.7859,1712,2946
1784841187.7879,1718,2937
1784841187.7898,1726,2944
1784841187.7918,1734,2941
1784841187.7938,1716,2982
1784841187.7957,1662,2976
1784841187.7977,1673,2978
1784841187.7998,1683,2968
1784841187.8018,1684,2964
1784841187.8038,1690,2956
1784841187.8058,1700,2959
1784841187.8079,1712,2947
1784841187.8098,1721,2948
1784841187.8117,1744,2962
1784841187.8137,1732,3008
1784841187.8156,1681,3031
1784841187.8176,1675,2988
1784841187.8195,1661,2998
1784841187.8213,1690,2979
1784841187.8231,1695,2973
1784841187.8249,1702,2976
1784841187.8268,1697,2966
1784841187.8286,1720,2955
1784841187.8304,1729,2969
1784841187.8328,1712,2989
1784841187.8352,1657,2985
1784841187.8375,1681,2982
1784841187.8399,1691,2973
1784841187.8423,1681,2971
1784841187.8443,1685,2967
1784841187.8462,1708,2958
1784841187.8482,1724,2956
1784841187.8501,1709,2951
1784841187.8521,1696,2945
1784841187.8540,1807,2978
1784841187.8560,1614,2976
1784841187.8579,1610,2971
1784841187.8599,1676,2965
1784841187.8619,1711,2962
1784841187.8638,1723,2951
1784841187.8658,1752,2956
1784841187.8677,1732,2944
1784841187.8697,1753,2925
1784841187.8717,1767,2947
1784841187.8736,1732,3010
1784841187.8756,1676,2998
1784841187.8776,1667,3000
1784841187.8796,1647,2993
1784841187.8816,1645,2986
1784841187.8836,1693,2985
1784841187.8856,1698,2970
1784841187.8876,1725,2976
1784841187.8896,1719,2972
1784841187.8924,1744,2974
1784841187.8951,1727,2996
1784841187.8978,1680,3005
1784841187.9006,1687,3002
1784841187.9033,1686,2990
1784841187.9115,1691,2989
1784841187.9116,1690,2984
1784841187.9117,1688,2978
1784841187.9118,1685,2976
1784841187.9119,1703,2968
1784841187.9120,1718,2978
1784841187.9140,1674,2977
1784841187.9160,1634,2982
1784841187.9180,1674,2973
1784841187.9200,1712,2961
1784841187.9220,1728,2960
1784841187.9240,1739,2954
1784841187.9259,1730,2956
1784841187.9279,1732,2952
1784841187.9299,1717,2940
1784841187.9318,1714,2950
1784841187.9338,1680,3005
1784841187.9358,1638,2990
1784841187.9377,1625,2978
1784841187.9397,1660,2979
1784841187.9417,1672,2972
1784841187.9437,1681,2975
1784841187.9457,1708,2965
1784841187.9477,1731,2963
1784841187.9494,1742,2960
1784841187.9512,1741,2965
1784841187.9530,1714,2998
1784841187.9548,1643,3005
1784841187.9566,1669,2990
1784841187.9584,1696,2985
1784841187.9607,1720,2987
1784841187.9631,1722,2977
1784841187.9655,1696,2957
1784841187.9678,1697,2965
1784841187.9702,1698,2951
1784841187.9722,1722,2966
1784841187.9741,1696,2995
1784841187.9761,1631,2978
1784841187.9781,1679,2975
1784841187.9800,1685,2973
1784841187.9820,1702,2969
1784841187.9840,1700,2960
1784841187.9860,1772,2957
1784841187.9879,1748,2955
1784841187.9899,1760,2957
1784841187.9919,1742,2954
1784841187.9938,1719,2985
1784841187.9958,1650,2976
1784841187.9978,1626,2973
1784841187.9997,1645,2970
1784841188.0017,1658,2964
1784841188.0036,1663,2949
1784841188.0056,1685,2955
1784841188.0076,1712,2951
1784841188.0096,1730,2939
1784841188.0116,1740,2941
1784841188.0136,1739,2920
1784841188.0156,1739,2929
1784841188.0176,2889,3005
1784841188.0201,1640,2992
1784841188.0226,1662,2992
1784841188.0251,1643,2988
1784841188.0276,1697,2979
1784841188.0301,1725,2979
1784841188.0395,1730,2972
1784841188.0396,1725,2977
1784841188.0397,1689,2957
1784841188.0399,1651,2964
1784841188.0400,1666,2954
1784841188.0401,1693,2948
1784841188.0421,1709,2943
1784841188.0441,1725,2938
1784841188.0461,1715,2933
1784841188.0480,1715,2931
1784841188.0500,1713,2925
1784841188.0520,1700,2939
1784841188.0540,1654,2938
1784841188.0559,1581,2930
1784841188.0579,1638,2933
1784841188.0598,1695,2933
1784841188.0618,1695,2922
1784841188.0638,1702,2923
1784841188.0657,1713,2917
1784841188.0677,1740,2946
1784841188.0696,1751,2907
1784841188.0716,1753,2919
1784841188.0736,1722,2982
1784841188.0755,1657,2961
1784841188.0798,1676,2966
1784841188.0841,1693,2958
1784841188.0884,1698,2958
1784841188.0927,1685,2949
1784841188.0969,1692,2946
1784841188.1012,1676,2937
1784841188.1014,1655,2936
1784841188.1016,1730,2941
1784841188.1017,1743,2984
1784841188.1019,1667,2983
1784841188.1021,1676,2979
1784841188.1034,1684,2997
1784841188.1048,1687,2963
1784841188.1062,1697,2965
1784841188.1075,1710,2958
1784841188.1089,1738,2959
1784841188.1103,1757,2951
1784841188.1122,1762,2942
1784841188.1142,1749,2936
1784841188.1162,2180,2958
1784841188.1181,1599,2992
1784841188.1201,1644,2987
1784841188.1221,1675,2975
1784841188.1240,1674,2977
1784841188.1260,1689,2983
1784841188.1279,1673,2965
1784841188.1299,1700,2962
1784841188.1318,1737,2959
1784841188.1338,2913,2958
1784841188.1358,1629,2947
1784841188.1378,1647,2949
1784841188.1398,1647,2945
1784841188.1418,1644,2931
1784841188.1438,1640,2930
1784841188.1459,1701,2926
1784841188.1481,1748,2926
1784841188.1504,1768,2920
1784841188.1526,1750,2924
1784841188.1549,1728,2974
1784841188.1571,1668,2956
1784841188.1760,1673,2968
1784841188.1773,1682,2964
1784841188.1787,1686,2953
1784841188.1800,1692,2955
1784841188.1814,1695,2944
1784841188.1827,1706,2945
1784841188.1829,1717,2937
1784841188.1830,1738,2949
1784841188.1832,1702,2956
1784841188.1833,1654,2950
1784841188.1835,1677,2949
1784841188.1836,1690,2942
1784841188.1850,1715,2937
1784841188.1864,1720,2926
1784841188.1878,1702,2931
1784841188.1892,1694,2925
1784841188.1906,1714,2922
1784841188.1920,1722,2927
1784841188.1940,1714,2938
1784841188.1959,1653,2940
1784841188.1979,1669,2933
1784841188.1999,1673,2921
1784841188.2019,1696,2920
1784841188.2039,1719,2921
1784841188.2057,1708,2915
1784841188.2075,1712,2921
1784841188.2093,1732,2903
1784841188.2111,1670,2911
1784841188.2129,1699,2890
1784841188.2147,1683,2896
1784841188.2171,1712,2894
1784841188.2195,1707,2881
1784841188.2219,1712,2880
1784841188.2243,1713,2869
1784841188.2267,1728,2868
1784841188.2287,1729,2872
1784841188.2307,1730,2864
1784841188.2327,1750,2863
1784841188.2347,1726,2856
1784841188.2367,1738,2856
1784841188.2387,2059,2925
1784841188.2407,1675,2917
1784841188.2426,1676,2922
1784841188.2446,1690,2914
1784841188.2465,1712,2904
1784841188.2485,1738,2900
1784841188.2505,1693,2901
1784841188.2526,1694,2909
1784841188.2548,1621,2890
1784841188.2570,1586,2891
1784841188.2591,1668,2875
1784841188.2613,1658,2881
1784841188.2635,1687,2868
1784841188.2657,1733,2882
1784841188.2678,1726,2868
1784841188.2700,1745,2864
1784841188.2722,1732,2859
1784841188.2744,1732,2870
1784841188.2765,1711,2925
1784841188.2782,1677,2912
1784841188.2798,1677,2917
1784841188.2814,1673,2920
1784841188.2830,1700,2899
1784841188.2847,1713,2896
1784841188.2956,1725,2898
1784841188.2958,1711,2894
1784841188.2960,1713,2895
1784841188.2961,1723,2895
1784841188.2963,1687,2926
1784841188.2965,1668,2925
1784841188.2984,1667,2915
1784841188.3004,1683,2927
1784841188.3023,1699,2913
1784841188.3042,1708,2909
1784841188.3062,1714,2899
1784841188.3081,1714,2894
1784841188.3101,1708,2892
1784841188.3121,1727,2906
1784841188.3141,1714,2923
1784841188.3161,1662,2923
1784841188.3181,1686,2917
1784841188.3201,1689,2908
1784841188.3221,1695,2904
1784841188.3240,1713,2895
1784841188.3260,1721,2899
1784841188.3279,1709,2896
1784841188.3299,1676,2886
1784841188.3318,1693,2902
1784841188.3336,1743,2918
1784841188.3354,1663,2906
1784841188.3372,1702,2904
1784841188.3390,1695,2896
1784841188.3408,1686,2897
1784841188.3426,1659,2894
1784841188.3450,1694,2894
1784841188.3473,1743,2887
1784841188.3496,1773,2879
1784841188.3520,1752,2890
1784841188.3543,1741,2969
1784841188.3563,1689,2954
1784841188.3584,1651,2949
1784841188.3604,1648,2946
1784841188.3625,1674,2934
1784841188.3645,1716,2932
1784841188.3665,1728,2927
1784841188.3697,1725,2920
1784841188.3729,1717,2923
1784841188.3761,1722,2931
1784841188.3793,1685,2931
1784841188.3825,1643,2920
1784841188.3856,1680,2921
1784841188.3863,1674,2922
1784841188.3870,1689,2909
1784841188.3877,1664,2911
1784841188.3884,1701,2909
1784841188.3891,1718,2898
1784841188.3898,1734,2893
1784841188.3918,1724,2893
1784841188.3938,1780,2884
1784841188.3958,1620,2970
1784841188.3978,1673,2931
1784841188.3998,1698,2931
1784841188.4018,1702,2926
1784841188.4040,1678,2925
1784841188.4062,1687,2913
1784841188.4084,1693,2911
1784841188.4106,1734,2911
1784841188.4128,1729,2915
1784841188.4236,1711,2944
1784841188.4238,1698,2945
1784841188.4240,1681,2935
1784841188.4242,1712,2932
1784841188.4244,1708,2929
1784841188.4246,1660,2919
1784841188.4265,1687,2916
1784841188.4284,1682,2916
1784841188.4303,1693,2909
1784841188.4321,1757,2919
1784841188.4340,1732,2968
1784841188.4359,1717,2959
1784841188.4380,1699,2955
1784841188.4401,1698,2936
1784841188.4421,1695,2944
1784841188.4442,1713,2938
1784841188.4462,1719,2940
1784841188.4483,1658,2931
1784841188.4506,1684,2930
1784841188.4529,1743,2923
1784841188.4551,1672,2924
1784841188.4574,1646,2914
1784841188.4597,1650,2909
1784841188.4619,1674,2911
1784841188.4634,1735,2902
1784841188.4649,1716,2900
1784841188.4663,1799,2897
1784841188.4678,1746,2889
1784841188.4692,1768,2892
1784841188.4707,1756,2900
1784841188.4731,1703,2979
1784841188.4755,1609,2982
1784841188.4780,1647,2981
1784841188.4804,1618,2971
1784841188.4828,1598,2969
1784841188.4847,1585,2957
1784841188.4867,1608,2954
1784841188.4887,1694,2951
1784841188.4906,1680,2953
1784841188.4926,1726,2954
1784841188.4945,1765,2981
1784841188.4964,1708,2964
1784841188.4983,1724,2961
1784841188.5002,1744,2962
1784841188.5021,1699,2949
1784841188.5040,1740,2951
1784841188.5059,1786,2957
1784841188.5091,1698,2947
1784841188.5124,1707,2941
1784841188.5156,1580,2943
1784841188.5188,1654,2928
1784841188.5220,1685,2928
1784841188.5252,1634,2923
1784841188.5259,1668,2907
1784841188.5267,1826,2913
1784841188.5275,1807,2904
1784841188.5282,1633,2904
1784841188.5290,1741,2896
1784841188.5298,1697,2897
1784841188.5320,1818,2895
1784841188.5342,1731,2980
1784841188.5363,1622,2974
1784841188.5385,1725,2977
1784841188.5407,1735,2961
1784841188.5518,1757,2965
1784841188.5520,1778,2954
1784841188.5521,1711,2952
1784841188.5523,1666,2953
1784841188.5525,1759,2943
1784841188.5526,1773,2953
1784841188.5546,1577,2940
1784841188.5565,1659,2936
1784841188.5584,1918,2932
1784841188.5603,1818,2925
1784841188.5622,1687,2924
1784841188.5641,1494,2918
1784841188.5662,1476,2914
1784841188.5682,1461,2909
1784841188.5702,1447,2904
1784841188.5723,1499,2905
1784841188.5743,1725,2949
1784841188.5763,1877,2942
1784841188.5784,1719,2937
1784841188.5804,1711,2921
1784841188.5824,1644,2930
1784841188.5844,1764,2933
1784841188.5865,1683,2924
1784841188.5885,1840,2920
1784841188.5907,2023,2915
1784841188.5928,1835,2906
1784841188.5950,1723,3037
1784841188.5972,1272,3029
1784841188.5994,1467,3031
1784841188.6016,1704,3023
1784841188.6037,1342,3020
1784841188.6059,1567,3018
1784841188.6081,1702,3003
1784841188.6103,1760,3009
1784841188.6124,1771,2993
1784841188.6141,1718,3008
1784841188.6158,1385,2986
1784841188.6174,1598,2986
1784841188.6191,1693,2980
1784841188.6207,1598,2968
1784841188.6224,1804,2962
1784841188.6243,1885,2959
1784841188.6263,1826,2985
1784841188.6282,1916,2959
1784841188.6302,1822,2958
1784841188.6321,1776,2962
1784841188.6341,2000,3127
1784841188.6360,2065,3126
1784841188.6380,1948,3120
1784841188.6400,1782,3108
1784841188.6419,1834,3110
1784841188.6439,1707,3105
1784841188.6458,1706,3105
1784841188.6479,1691,3087
1784841188.6500,1488,3079
1784841188.6521,1625,3098
1784841188.6542,1628,3070
1784841188.6563,1423,3071
1784841188.6583,1706,3058
1784841188.6604,1810,3065
1784841188.6625,1628,3056
1784841188.6646,1853,3045
1784841188.6667,1716,3043
1784841188.6688,1424,3038
1784841188.6797,1591,3029
1784841188.6798,1618,3042
1784841188.6800,1599,3021
1784841188.6802,1660,3015
1784841188.6803,1513,3011
1784841188.6805,1518,3015
1784841188.6840,1491,3006
1784841188.6875,1409,2999
1784841188.6911,1670,2997
1784841188.6946,1711,2980
1784841188.6981,1696,2991
1784841188.7016,1852,2980
1784841188.7020,2236,3046
1784841188.7024,1707,3045
1784841188.7028,1783,3036
1784841188.7032,1569,3032
1784841188.7036,1607,3028
1784841188.7040,1747,3023
1784841188.7060,1834,3019
1784841188.7079,1862,3011
1784841188.7098,1900,3006
1784841188.7117,1902,3013
1784841188.7136,1664,2998
1784841188.7155,1736,2993
1784841188.7173,1809,2993
1784841188.7192,1864,2971
1784841188.7210,1763,2986
1784841188.7229,1722,2972
1784841188.7247,1669,2974
1784841188.7265,1750,2969
1784841188.7289,1744,2967
1784841188.7312,1757,2968
1784841188.7336,1836,2958
1784841188.7359,1891,2948
1784841188.7383,1620,2944
1784841188.7405,1781,2945
1784841188.7427,1851,2938
1784841188.7449,1843,2928
1784841188.7471,1739,2933
1784841188.7494,1651,2919
1784841188.7516,1598,2920
1784841188.7533,1582,2932
1784841188.7551,1592,2916
1784841188.7568,1433,2904
1784841188.7586,1490,2901
1784841188.7604,1580,2903
1784841188.7621,1519,2903
1784841188.7653,1402,2885
1784841188.7686,1551,2883
1784841188.7718,1804,2885
1784841188.7750,1756,2878
1784841188.7782,1730,2883
1784841188.7814,1652,2873
1784841188.7822,1674,2871
1784841188.7829,1703,2867
1784841188.7837,1790,2857
1784841188.7844,1753,2857
1784841188.7852,1636,2854
1784841188.7859,1767,2849
1784841188.7881,1801,2843
1784841188.7902,1809,2837
1784841188.7924,1775,2849
1784841188.7945,1753,2906
1784841188.7967,1655,2897
1784841188.8076,1700,2890
1784841188.8078,1728,2894
1784841188.8080,1773,2883
1784841188.8081,1761,2882
1784841188.8083,1745,2880
1784841188.8085,1741,2883
1784841188.8106,1731,2868
1784841188.8128,1775,2879
1784841188.8149,1742,2858
1784841188.8170,1684,2860
1784841188.8192,1695,2858
1784841188.8213,1679,2849
1784841188.8233,1691,2841
1784841188.8253,1712,2842
1784841188.8274,1723,2839
1784841188.8294,1717,2832
1784841188.8314,1737,2833
1784841188.8334,1719,2838
1784841188.8352,1703,2822
1784841188.8370,1651,2819
1784841188.8388,1674,2814
1784841188.8406,1682,2805
1784841188.8424,1675,2810
1784841188.8442,1721,2798
1784841188.8476,1683,2800
1784841188.8511,1702,2767
1784841188.8545,1719,2798
1784841188.8580,1751,2804
1784841188.8614,1703,2882
1784841188.8649,1656,2875
1784841188.8652,1675,2868
1784841188.8656,1688,2865
1784841188.8659,1699,2868
1784841188.8662,1708,2855
1784841188.8666,1693,2847
1784841188.8686,1696,2855
1784841188.8706,1728,2847
1784841188.8726,1740,2851
1784841188.8746,1717,2886
1784841188.8766,1677,2885
1784841188.8786,1683,2882
1784841188.8805,1691,2877
1784841188.8824,1685,2865
1784841188.8844,1703,2865
1784841188.8863,1696,2854
1784841188.8883,1724,2855
1784841188.8902,1740,2850
1784841188.8922,1760,2834
1784841188.8942,1768,2842
1784841188.8962,1761,2863
1784841188.8982,1658,2942
1784841188.9003,1656,2928
1784841188.9023,1637,2931
1784841188.9042,1614,2920
1784841188.9062,1654,2922
1784841188.9081,1706,2909
1784841188.9100,1702,2905
1784841188.9120,1661,2913
1784841188.9139,1558,2899
1784841188.9161,1629,2897
1784841188.9184,1690,2902
1784841188.9206,1758,2886
1784841188.9228,1752,2881
1784841188.9250,1745,2869
1784841188.9441,1737,2868
1784841188.9443,1721,2878
1784841188.9445,1744,2869
1784841188.9446,1705,2875
1784841188.9448,1703,2928
1784841188.9450,1657,2921
1784841188.9455,1695,2915
1784841188.9460,1698,2918
1784841188.9465,1706,2911
1784841188.9470,1704,2902
1784841188.9476,1709,2903
1784841188.9481,1715,2894
