host_time_s,chA_raw,chB_env,env,intent
1784851731.5119,1771,1815,246,1000
1784851731.5128,1766,1828,246,1000
1784851731.5137,1778,1817,246,1000
1784851731.5157,1798,1829,246,1000
1784851731.5178,1799,1816,247,1000
1784851731.5199,1802,1831,247,1000
1784851731.5220,1792,1821,247,1000
1784851731.5241,1794,1826,247,1000
1784851731.5262,1768,1819,247,1000
1784851731.5283,1764,1813,247,1000
1784851731.5305,1756,1816,247,1000
1784851731.5326,1749,1827,247,1000
1784851731.5342,1777,1818,247,1000
1784851731.5358,1794,1825,247,1000
1784851731.5374,1783,1827,247,1000
1784851731.5390,1774,1819,247,1000
1784851731.5413,1772,1830,247,1000
1784851731.5436,1776,1820,247,1000
1784851731.5459,1763,1826,247,1000
1784851731.5479,1748,1827,246,1000
1784851731.5499,1755,1832,246,1000
1784851731.5519,1753,1847,246,1000
1784851731.5542,1768,1817,246,1000
1784851731.5564,1791,1784,246,1000
1784851731.5587,1784,1819,246,1000
1784851731.5609,1797,1822,246,1000
1784851731.5630,1774,1823,246,1000
1784851731.5651,1767,1818,246,1000
1784851731.5667,1769,1819,246,1000
1784851731.5683,1762,1822,246,1000
1784851731.5699,1761,1821,246,1000
1784851731.5715,1755,1827,246,1000
1784851731.5761,1758,1822,246,1000
1784851731.5808,1787,1824,246,1000
1784851731.5854,1782,1820,246,1000
1784851731.5878,1779,1839,246,1000
1784851731.5903,1775,1787,246,1000
1784851731.5927,1769,1818,246,1000
1784851731.5933,1761,1823,246,1000
1784851731.5939,1755,1819,245,1000
1784851731.5945,1766,1820,245,1000
1784851731.5953,1761,1825,245,1000
1784851731.5961,1788,1814,245,1000
1784851731.5968,1795,1828,245,1000
1784851731.5984,1788,1826,246,1000
1784851731.6000,1770,1825,245,1000
1784851731.6016,1787,1832,246,1000
1784851731.6032,1763,1824,245,1000
1784851731.6054,1758,1822,245,1000
1784851731.6077,1751,1827,245,1000
1784851731.6099,1759,1829,245,1000
1784851731.6120,1752,1829,245,1000
1784851731.6140,1770,1826,245,1000
1784851731.6161,1795,1861,245,1000
1784851731.6181,1788,1823,245,1000
1784851731.6202,1795,1826,245,1000
1784851731.6223,1782,1830,245,1000
1784851731.6245,1776,1824,245,1000
1784851731.6267,1775,1808,245,1000
1784851731.6290,1766,1820,245,1000
1784851731.6306,1758,1826,245,1000
1784851731.6321,1745,1827,245,1000
1784851731.6337,1755,1823,244,1000
1784851731.6353,1786,1828,244,1000
1784851731.6375,1777,1819,244,1000
1784851731.6396,1771,1824,244,1000
1784851731.6418,1767,1823,244,1000
1784851731.6440,1765,1826,244,1000
1784851731.6461,1762,1812,244,1000
1784851731.6483,1755,1822,244,1000
1784851731.6504,1757,1822,244,1000
1784851731.6524,1759,1823,244,1000
1784851731.6545,1763,1826,243,1000
1784851731.6570,1793,1820,244,1000
1784851731.6595,1789,1824,244,1000
1784851731.6620,1788,1822,244,1000
1784851731.6634,1781,1814,244,1000
1784851731.6647,1774,1808,244,1000
1784851731.6660,1762,1816,244,1000
1784851731.6673,1753,1821,244,1000
1784851731.6696,1767,1823,243,1000
1784851731.6718,1759,1785,243,1000
1784851731.6740,1776,1819,243,1000
1784851731.6763,1797,1823,243,1000
1784851731.6785,1790,1825,244,1000
1784851731.6808,1773,1828,244,1000
1784851731.6827,1768,1826,244,1000
1784851731.6847,1769,1804,243,1000
1784851731.6867,1763,1817,243,1000
1784851731.6897,1757,1832,243,1000
1784851731.6926,1749,1863,243,1000
1784851731.6956,1752,1827,243,1000
1784851731.6986,1769,1819,243,1000
1784851731.7016,1789,1821,243,1000
1784851731.7046,1786,1826,243,1000
1784851731.7076,1780,1830,243,1000
1784851731.7079,1775,1814,243,1000
1784851731.7083,1774,1818,243,1000
1784851731.7086,1770,1808,243,1000
1784851731.7098,1771,1819,243,1000
1784851731.7110,1763,1817,243,1000
1784851731.7122,1765,1829,243,1000
1784851731.7143,1766,1819,242,1000
1784851731.7163,1786,1816,243,1000
1784851731.7184,1778,1817,243,1000
1784851731.7206,1776,1825,243,1000
1784851731.7228,1773,1820,243,1000
1784851731.7251,1777,1817,243,1000
1784851731.7266,1777,1814,243,1000
1784851731.7282,1764,1814,242,1000
1784851731.7297,1755,1817,242,1000
1784851731.7313,1749,1824,242,1000
1784851731.7335,1770,1815,242,1000
1784851731.7357,1790,1814,242,1000
1784851731.7379,1781,1818,242,1000
1784851731.7400,1779,1813,242,1000
1784851731.7421,1767,1836,242,1000
1784851731.7442,1763,1813,242,1000
1784851731.7463,1750,1815,242,1000
1784851731.7484,1760,1811,242,1000
1784851731.7505,1759,1813,241,1000
1784851731.7527,1762,1813,241,1000
1784851731.7548,1315,1810,241,1000
1784851731.7570,1813,1822,241,1000
1784851731.7585,1797,1775,242,1000
1784851731.7601,1791,1814,242,1000
1784851731.7616,1780,1822,242,1000
1784851731.7632,1768,1819,242,1000
1784851731.7655,1761,1825,242,1000
1784851731.7677,1762,1820,241,1000
1784851731.7700,1758,1811,241,1000
1784851731.7721,1753,1826,241,1000
1784851731.7743,1773,1819,241,1000
1784851731.7764,1783,1814,241,1000
1784851731.7784,1782,1820,241,1000
1784851731.7804,1776,1813,241,1000
1784851731.7825,1774,1808,241,1000
1784851731.7848,1768,1822,241,1000
1784851731.7872,1769,1816,241,1000
1784851731.7896,1765,1815,241,1000
1784851731.7911,1760,1822,241,1000
1784851731.7925,1759,1816,241,1000
1784851731.7940,1767,1825,240,1000
1784851731.7955,1777,1821,240,1000
1784851731.7980,1789,1818,241,1000
1784851731.8005,1779,1826,241,1000
1784851731.8031,1771,1824,241,1000
1784851731.8056,1774,1826,241,1000
1784851731.8081,1768,1821,240,1000
1784851731.8106,1764,1821,240,1000
1784851731.8132,1762,1820,240,1000
1784851731.8157,1757,1827,240,1000
1784851731.8182,1770,1818,240,1000
1784851731.8191,1788,1818,240,1000
1784851731.8200,1794,1814,240,1000
1784851731.8208,1782,1817,240,1000
1784851731.8224,1778,1818,240,1000
1784851731.8239,1767,1829,240,1000
1784851731.8255,1761,1814,240,1000
1784851731.8270,1762,1803,240,1000
1784851731.8293,1764,1785,240,1000
1784851731.8316,1759,1811,240,1000
1784851731.8339,1779,1817,240,1000
1784851731.8359,1796,1830,240,1000
1784851731.8380,1775,1830,240,1000
1784851731.8401,1763,1825,240,1000
1784851731.8422,1768,1815,240,1000
1784851731.8443,1770,1856,240,1000
1784851731.8464,1768,1835,240,1000
1784851731.8486,1767,1826,240,1000
1784851731.8508,1763,1825,239,1000
1784851731.8530,1751,1832,239,1000
1784851731.8546,1765,1831,239,1000
1784851731.8561,1779,1823,239,1000
1784851731.8577,1782,1836,239,1000
1784851731.8592,1770,1821,239,1000
1784851731.8614,1776,1829,239,1000
1784851731.8636,1768,1828,239,1000
1784851731.8658,1757,1831,239,1000
1784851731.8679,1760,1821,239,1000
1784851731.8700,1751,1824,238,1000
1784851731.8720,1746,1830,238,1000
1784851731.8742,1760,1822,238,1000
1784851731.8763,1784,1827,238,1000
1784851731.8785,1779,1820,238,1000
1784851731.8807,1776,1821,238,1000
1784851731.8828,1774,1823,238,1000
1784851731.8850,1775,1816,238,1000
1784851731.8866,1774,1824,238,1000
1784851731.8881,1767,1821,238,1000
1784851731.8897,1758,1819,238,1000
1784851731.8913,1759,1822,238,1000
1784851731.8937,1752,1817,237,1000
1784851731.8960,1792,1823,238,1000
1784851731.8984,1784,1822,238,1000
1784851731.9002,1777,1824,238,1000
1784851731.9021,1778,1823,238,1000
1784851731.9039,1772,1817,238,1000
1784851731.9060,1766,1821,238,1000
1784851731.9082,1768,1821,238,1000
1784851731.9103,1769,1815,238,1000
1784851731.9120,1765,1821,237,1000
1784851731.9138,1401,1826,236,1000
1784851731.9156,1799,1822,237,1000
1784851731.9174,1787,1824,237,1000
1784851731.9191,1775,1823,237,1000
1784851731.9209,1765,1821,237,1000
1784851731.9227,1773,1820,237,1000
1784851731.9250,1772,1821,237,1000
1784851731.9274,1764,1823,237,1000
1784851731.9297,1758,1822,236,1000
1784851731.9317,1744,1820,236,1000
1784851731.9337,1741,1821,236,1000
1784851731.9358,1456,1838,234,1000
1784851731.9379,1805,1825,235,1000
1784851731.9399,1795,1811,235,1000
1784851731.9420,1786,1821,235,1000
1784851731.9442,1781,1822,235,1000
1784851731.9465,1776,1823,235,1000
1784851731.9487,1769,1818,235,1000
1784851731.9503,1765,1824,235,1000
1784851731.9518,1762,1826,235,1000
1784851731.9534,1777,1820,235,1000
1784851731.9550,1793,1829,235,1000
1784851731.9572,1790,1820,235,1000
1784851731.9594,1784,1817,235,1000
1784851731.9617,1774,1825,235,1000
1784851731.9637,1772,1823,235,1000
1784851731.9658,1771,1825,235,1000
1784851731.9679,1767,1827,235,1000
1784851731.9699,1773,1828,235,1000
1784851731.9720,1763,1828,235,1000
1784851731.9741,1669,1821,234,1000
1784851731.9763,1794,1818,234,1000
1784851731.9785,1777,1823,234,1000
1784851731.9807,1769,1819,234,1000
1784851731.9822,1769,1819,234,1000
1784851731.9838,1768,1819,234,1000
1784851731.9854,1769,1822,234,1000
1784851731.9869,1766,1822,234,1000
1784851731.9917,1771,1815,234,1000
1784851731.9965,1769,1828,234,1000
1784851732.0012,1784,1813,234,1000
1784851732.0015,1788,1830,234,1000
1784851732.0018,1777,1826,234,1000
1784851732.0020,1774,1824,234,1000
1784851732.0033,1773,1829,234,1000
1784851732.0047,1769,1825,234,1000
1784851732.0060,1771,1828,234,1000
1784851732.0082,1761,1824,234,1000
1784851732.0104,1766,1824,234,1000
1784851732.0127,1754,1833,234,1000
1784851732.0142,1767,1825,234,1000
1784851732.0158,1781,1826,234,1000
1784851732.0173,1783,1826,234,1000
1784851732.0189,1775,1823,234,1000
1784851732.0214,1770,1831,234,1000
1784851732.0238,1758,1817,234,1000
1784851732.0263,1753,1823,233,1000
1784851732.0282,1753,1811,233,1000
1784851732.0300,1760,1824,233,1000
1784851732.0318,1762,1837,233,1000
1784851732.0340,1780,1819,233,1000
1784851732.0361,1798,1833,233,1000
1784851732.0382,1789,1829,233,1000
1784851732.0403,1778,1823,233,1000
1784851732.0424,1778,1831,234,1000
1784851732.0445,1777,1824,234,1000
1784851732.0461,1768,1819,233,1000
1784851732.0477,1767,1829,233,1000
1784851732.0494,1761,1825,233,1000
1784851732.0510,1754,1824,233,1000
1784851732.0532,1760,1824,233,1000
1784851732.0553,1757,1822,233,1000
1784851732.0575,1759,1827,233,1000
1784851732.0596,1744,1821,232,1000
1784851732.0617,1528,1823,230,1000
1784851732.0638,1783,1829,230,1000
1784851732.0666,1775,1829,230,1000
1784851732.0695,1786,1822,230,1000
1784851732.0724,1770,1824,230,1000
1784851732.0738,1769,1823,230,1000
1784851732.0753,1786,1813,231,1000
1784851732.0768,1808,1831,231,1000
1784851732.0782,1803,1812,231,1000
1784851732.0797,1793,1835,231,1000
1784851732.0812,1780,1828,231,1000
1784851732.0826,1778,1828,232,1000
1784851732.0849,1773,1835,232,1000
1784851732.0872,1757,1800,231,1000
1784851732.0896,1753,1825,231,1000
1784851732.0917,1754,1837,231,1000
1784851732.0938,1773,1830,231,1000
1784851732.0959,1793,1822,231,1000
1784851732.0980,1791,1826,231,1000
1784851732.1001,1796,1831,232,1000
1784851732.1021,1785,1829,232,1000
1784851732.1043,1769,1824,232,1000
1784851732.1064,1761,1830,232,1000
1784851732.1086,1751,1826,231,1000
1784851732.1101,1754,1824,231,1000
1784851732.1117,1747,1828,231,1000
1784851732.1133,1759,1827,231,1000
1784851732.1149,1778,1825,231,1000
1784851732.1171,1778,1834,231,1000
1784851732.1193,1785,1823,231,1000
1784851732.1215,1781,1820,231,1000
1784851732.1237,1783,1825,231,1000
1784851732.1258,1776,1825,231,1000
1784851732.1280,1762,1820,231,1000
1784851732.1300,1753,1822,231,1000
1784851732.1320,1749,1820,231,1000
1784851732.1340,1766,1823,231,1000
1784851732.1362,1791,1825,231,1000
1784851732.1383,1802,1828,231,1000
1784851732.1405,1779,1823,231,1000
1784851732.1421,1777,1820,231,1000
1784851732.1436,1775,1827,231,1000
1784851732.1452,1764,1821,231,1000
1784851732.1467,1755,1820,231,1000
1784851732.1490,1755,1824,231,1000
1784851732.1512,1755,1832,230,1000
1784851732.1535,1775,1821,230,1000
1784851732.1556,1804,1824,231,1000
1784851732.1577,1796,1822,231,1000
1784851732.1598,1789,1818,231,1000
1784851732.1642,1775,1823,231,1000
1784851732.1687,1763,1825,231,1000
1784851732.1731,1759,1819,231,1000
1784851732.1747,1755,1825,231,1000
1784851732.1763,1747,1822,230,1000
1784851732.1779,1746,1827,230,1000
1784851732.1781,1763,1822,230,1000
1784851732.1782,1788,1823,230,1000
1784851732.1784,1786,1808,230,1000
1784851732.1786,1778,1823,230,1000
1784851732.1809,1778,1809,230,1000
1784851732.1832,1775,1823,230,1000
1784851732.1855,1763,1817,230,1000
1784851732.1876,1761,1819,230,1000
1784851732.1897,1763,1820,230,1000
1784851732.1917,1770,1815,230,1000
1784851732.1939,1765,1818,230,1000
1784851732.1960,1159,1820,231,1000
1784851732.1982,1801,1826,232,1000
1784851732.2003,1791,1819,232,1000
1784851732.2025,1788,1816,232,1000
1784851732.2046,1769,1812,232,1000
1784851732.2062,1766,1815,232,1000
1784851732.2078,1761,1812,232,1000
1784851732.2094,1758,1812,231,1000
1784851732.2111,1752,1822,231,1000
1784851732.2132,1756,1807,231,1000
1784851732.2154,1789,1810,231,1000
1784851732.2176,1788,1816,231,1000
1784851732.2197,1784,1821,231,1000
1784851732.2218,1778,1812,231,1000
1784851732.2239,1772,1820,231,1000
1784851732.2261,1776,1814,231,1000
1784851732.2284,1767,1804,231,1000
1784851732.2306,1763,1813,231,1000
1784851732.2327,1754,1815,231,1000
1784851732.2347,1761,1817,231,1000
1784851732.2367,1793,1829,231,1000
1784851732.2383,1793,1816,231,1000
1784851732.2398,1785,1825,231,1000
1784851732.2414,1784,1818,231,1000
1784851732.2430,1776,1816,231,1000
1784851732.2451,1772,1818,231,1000
1784851732.2473,1773,1824,231,1000
1784851732.2494,1759,1808,231,1000
1784851732.2516,1759,1815,231,1000
1784851732.2537,1552,1841,229,1000
1784851732.2559,1813,1816,229,1000
1784851732.2580,1787,1820,229,1000
1784851732.2600,1776,1815,229,1000
1784851732.2621,1761,1819,229,1000
1784851732.2643,1762,1816,229,1000
1784851732.2664,1758,1822,229,1000
1784851732.2686,1762,1810,229,1000
1784851732.2701,1755,1815,228,1000
1784851732.2717,1757,1820,228,1000
1784851732.2733,1780,1818,228,1000
1784851732.2749,1797,1823,229,1000
1784851732.2771,1794,1815,229,1000
1784851732.2793,1791,1799,229,1000
1784851732.2815,1778,1828,229,1000
1784851732.2836,1776,1822,229,1000
1784851732.2857,1778,1818,229,1000
1784851732.2879,1761,1818,229,1000
1784851732.2900,1758,1832,229,1000
1784851732.2920,1745,1827,228,1000
1784851732.2941,1779,1815,228,1000
1784851732.2963,1788,1823,229,1000
1784851732.2984,1776,1823,229,1000
1784851732.3005,1786,1818,229,1000
1784851732.3021,1782,1824,229,1000
1784851732.3037,1781,1820,229,1000
1784851732.3053,1768,1815,229,1000
1784851732.3068,1758,1819,229,1000
1784851732.3091,1751,1822,228,1000
1784851732.3114,1746,1809,228,1000
1784851732.3136,1741,1837,228,1000
1784851732.3157,1807,1810,228,1000
1784851732.3178,1782,1816,228,1000
1784851732.3199,1782,1814,228,1000
1784851732.3249,1775,1814,228,1000
1784851732.3299,1779,1815,228,1000
1784851732.3349,1774,1812,228,1000
1784851732.3353,1773,1818,228,1000
1784851732.3358,1758,1791,228,1000
1784851732.3363,1756,1803,228,1000
1784851732.3369,1535,1814,226,1000
1784851732.3376,1793,1813,226,1000
1784851732.3382,1792,1818,226,1000
1784851732.3389,1781,1817,226,1000
1784851732.3411,1779,1818,226,1000
1784851732.3433,1776,1813,226,1000
1784851732.3455,1774,1813,226,1000
1784851732.3476,1773,1807,226,1000
1784851732.3497,1761,1773,226,1000
1784851732.3517,1758,1822,226,1000
1784851732.3539,1764,1808,226,1000
1784851732.3560,1782,1810,226,1000
1784851732.3581,1784,1810,226,1000
1784851732.3602,1778,1815,226,1000
1784851732.3624,1776,1808,226,1000
1784851732.3645,1773,1812,226,1000
1784851732.3662,1768,1808,226,1000
1784851732.3678,1764,1810,226,1000
1784851732.3695,1756,1808,226,1000
1784851732.3711,1748,1822,226,1000
1784851732.3732,1765,1810,225,1000
1784851732.3754,1788,1813,226,1000
1784851732.3775,1786,1820,226,1000
1784851732.3796,1780,1814,226,1000
1784851732.3817,1777,1810,226,1000
1784851732.3838,1771,1812,226,1000
1784851732.3859,1768,1815,226,1000
1784851732.3881,1761,1808,226,1000
1784851732.3902,1765,1815,226,1000
1784851732.3923,1770,1819,225,1000
1784851732.3944,1791,1828,226,1000
1784851732.3966,1801,1827,226,1000
1784851732.3990,1791,1833,226,1000
1784851732.4013,1779,1802,226,1000
1784851732.4037,1776,1829,226,1000
1784851732.4061,1771,1828,226,1000
1784851732.4079,1758,1832,226,1000
1784851732.4097,1752,1777,226,1000
1784851732.4115,1753,1831,225,1000
1784851732.4133,1755,1829,225,1000
1784851732.4151,1764,1827,225,1000
1784851732.4169,1789,1829,225,1000
1784851732.4187,1790,1825,226,1000
1784851732.4204,1782,1867,226,1000
1784851732.4221,1779,1820,226,1000
1784851732.4243,1769,1824,226,1000
1784851732.4264,1762,1824,225,1000
1784851732.4286,1756,1825,225,1000
1784851732.4302,1753,1822,225,1000
1784851732.4318,1743,1844,225,1000
1784851732.4333,1770,1826,225,1000
1784851732.4349,1792,1827,225,1000
1784851732.4371,1782,1829,225,1000
1784851732.4394,1769,1821,225,1000
1784851732.4416,1775,1824,225,1000
1784851732.4437,1774,1824,225,1000
1784851732.4457,1771,1823,225,1000
1784851732.4478,1759,1819,225,1000
1784851732.4499,1755,1824,225,1000
1784851732.4520,1763,1831,224,1000
1784851732.4541,1768,1822,224,1000
1784851732.4562,1792,1826,225,1000
1784851732.4584,1790,1820,225,1000
1784851732.4606,1780,1821,225,1000
1784851732.4622,1776,1821,225,1000
1784851732.4638,1774,1820,225,1000
1784851732.4653,1776,1821,225,1000
1784851732.4669,1773,1815,225,1000
1784851732.4691,1759,1812,225,1000
1784851732.4714,1749,1827,224,1000
1784851732.4736,1758,1822,224,1000
1784851732.4757,1791,1815,224,1000
1784851732.4778,1788,1825,224,1000
1784851732.4799,1778,1820,225,1000
1784851732.4820,1774,1816,225,1000
1784851732.4841,1751,1822,224,1000
1784851732.4863,1767,1817,224,1000
1784851732.4884,1771,1812,224,1000
1784851732.4905,1771,1816,224,1000
1784851732.4927,1763,1812,224,1000
1784851732.4967,1180,1824,225,1000
1784851732.5007,1798,1815,226,1000
1784851732.5047,1791,1817,226,1000
1784851732.5087,1780,1818,226,1000
1784851732.5089,1773,1827,226,1000
1784851732.5091,1764,1821,226,1000
1784851732.5093,1757,1812,226,1000
1784851732.5101,1756,1812,225,1000
1784851732.5110,1767,1816,225,1000
1784851732.5118,1753,1823,225,1000
1784851732.5138,1773,1810,225,1000
1784851732.5159,1786,1790,225,1000
1784851732.5180,1782,1812,225,1000
1784851732.5202,1775,1810,225,1000
1784851732.5223,1769,1810,225,1000
1784851732.5245,1773,1823,225,1000
1784851732.5261,1769,1821,225,1000
1784851732.5277,1769,1819,225,1000
1784851732.5293,1760,1817,225,1000
1784851732.5309,1754,1819,224,1000
1784851732.5333,1764,1819,224,1000
1784851732.5357,1796,1813,225,1000
1784851732.5382,1790,1835,225,1000
1784851732.5402,1781,1816,225,1000
1784851732.5422,1772,1812,225,1000
1784851732.5442,1775,1821,225,1000
1784851732.5462,1765,1817,225,1000
1784851732.5482,1763,1782,224,1000
1784851732.5502,1761,1810,224,1000
1784851732.5523,1758,1815,224,1000
1784851732.5545,1773,1795,224,1000
1784851732.5566,1788,1817,224,1000
1784851732.5582,1784,1822,224,1000
1784851732.5597,1779,1815,224,1000
1784851732.5613,1775,1815,224,1000
1784851732.5629,1770,1826,224,1000
1784851732.5652,1764,1826,224,1000
1784851732.5675,1775,1820,224,1000
1784851732.5698,1768,1815,224,1000
1784851732.5742,1760,1829,224,1000
1784851732.5786,1768,1824,224,1000
1784851732.5831,1784,1821,224,1000
1784851732.5847,1785,1823,224,1000
1784851732.5864,1768,1812,224,1000
1784851732.5880,1765,1816,224,1000
1784851732.5883,1767,1816,224,1000
1784851732.5885,1766,1818,224,1000
1784851732.5888,1764,1817,223,1000
1784851732.5903,1754,1812,223,1000
1784851732.5918,1762,1825,223,1000
1784851732.5933,1772,1795,223,1000
1784851732.5949,1792,1822,223,1000
1784851732.5971,1778,1827,223,1000
1784851732.5993,1778,1815,223,1000
1784851732.6016,1777,1821,223,1000
1784851732.6037,1767,1814,223,1000
1784851732.6057,1761,1813,223,1000
1784851732.6078,1760,1820,223,1000
1784851732.6098,1761,1812,223,1000
1784851732.6119,1755,1815,223,1000
1784851732.6140,1766,1819,222,1000
1784851732.6161,1788,1819,223,1000
1784851732.6183,1790,1813,223,1000
1784851732.6205,1780,1820,223,1000
1784851732.6221,1776,1815,223,1000
1784851732.6237,1786,1822,223,1000
1784851732.6253,1769,1810,223,1000
1784851732.6269,1760,1813,223,1000
1784851732.6291,1757,1814,222,1000
1784851732.6313,1756,1820,222,1000
1784851732.6335,1777,1817,222,1000
1784851732.6358,1798,1823,222,1000
1784851732.6380,1787,1822,223,1000
1784851732.6403,1782,1825,223,1000
1784851732.6422,1777,1825,223,1000
1784851732.6442,1769,1821,223,1000
1784851732.6461,1764,1815,222,1000
1784851732.6483,1748,1818,222,1000
1784851732.6505,1748,1819,222,1000
1784851732.6526,1748,1818,222,1000
1784851732.6543,1745,1820,221,1000
1784851732.6559,1741,1830,221,1000
1784851732.6575,1659,1820,220,1000
1784851732.6591,1783,1826,220,1000
1784851732.6612,1776,1815,220,1000
1784851732.6634,1778,1795,220,1000
1784851732.6655,1773,1815,220,1000
1784851732.6714,1775,1817,220,1000
1784851732.6773,1771,1820,220,1000
1784851732.6832,1769,1828,220,1000
1784851732.6835,1783,1818,220,1000
1784851732.6837,1800,1827,220,1000
1784851732.6840,1790,1826,220,1000
1784851732.6842,1780,1864,220,1000
1784851732.6844,1773,1824,220,1000
1784851732.6846,1766,1824,220,1000
1784851732.6863,1764,1822,220,1000
1784851732.6879,1764,1828,220,1000
1784851732.6895,1759,1824,220,1000
1784851732.6911,1744,1827,220,1000
1784851732.6932,1772,1826,220,1000
1784851732.6954,1788,1829,220,1000
1784851732.6975,1783,1819,220,1000
1784851732.6996,1782,1816,220,1000
1784851732.7018,1782,1858,220,1000
1784851732.7039,1777,1823,220,1000
1784851732.7060,1773,1823,220,1000
1784851732.7082,1768,1824,220,1000
1784851732.7103,1771,1821,220,1000
1784851732.7124,1758,1820,220,1000
1784851732.7145,1385,1829,219,1000
1784851732.7166,1784,1826,219,1000
1784851732.7182,1784,1823,219,1000
1784851732.7198,1781,1817,219,1000
1784851732.7214,1773,1822,219,1000
1784851732.7230,1759,1817,219,1000
1784851732.7253,1757,1822,219,1000
1784851732.7276,1758,1818,219,1000
1784851732.7299,1759,1820,219,1000
1784851732.7319,1751,1827,219,1000
1784851732.7340,1768,1780,218,1000
1784851732.7360,1771,1820,218,1000
1784851732.7383,1786,1824,219,1000
1784851732.7406,1777,1816,219,1000
1784851732.7429,1776,1819,219,1000
1784851732.7450,1776,1819,219,1000
1784851732.7470,1766,1854,219,1000
1784851732.7491,1767,1821,218,1000
1784851732.7507,1761,1811,218,1000
1784851732.7523,1759,1828,218,1000
1784851732.7539,1776,1819,218,1000
1784851732.7555,1788,1812,218,1000
1784851732.7578,1779,1818,218,1000
1784851732.7601,1758,1820,218,1000
1784851732.7623,1778,1820,218,1000
1784851732.7665,1775,1817,218,1000
1784851732.7707,1768,1815,218,1000
1784851732.7748,1757,1817,218,1000
1784851732.7790,1752,1821,218,1000
1784851732.7832,1744,1820,218,1000
1784851732.7874,1764,1815,217,1000
1784851732.7875,1795,1819,218,1000
1784851732.7876,1778,1816,218,1000
1784851732.7878,1763,1816,218,1000
1784851732.7879,1776,1817,218,1000
1784851732.7881,1776,1816,218,1000
1784851732.7882,1775,1820,218,1000
1784851732.7884,1767,1815,218,1000
1784851732.7902,1747,1814,217,1000
1784851732.7921,1749,1825,217,1000
1784851732.7940,1771,1815,217,1000
1784851732.7960,1786,1799,217,1000
1784851732.7981,1787,1784,217,1000
1784851732.8001,1780,1817,217,1000
1784851732.8022,1776,1815,217,1000
1784851732.8043,1763,1814,217,1000
1784851732.8064,1759,1816,217,1000
1784851732.8087,1764,1813,217,1000
1784851732.8109,1758,1762,217,1000
1784851732.8131,1753,1813,217,1000
1784851732.8146,1778,1809,217,1000
1784851732.8162,1792,1818,217,1000
1784851732.8177,1792,1814,217,1000
1784851732.8192,1783,1813,217,1000
1784851732.8215,1778,1815,217,1000
1784851732.8237,1754,1805,217,1000
1784851732.8260,1773,1814,217,1000
1784851732.8280,1766,1799,217,1000
1784851732.8301,1755,1851,217,1000
1784851732.8322,1752,1817,216,1000
1784851732.8343,1760,1815,216,1000
1784851732.8365,1796,1813,216,1000
1784851732.8386,1790,1814,217,1000
1784851732.8410,1780,1812,217,1000
1784851732.8433,1771,1811,217,1000
1784851732.8457,1775,1810,217,1000
1784851732.8471,1776,1812,217,1000
1784851732.8485,1747,1808,216,1000
1784851732.8499,1750,1813,216,1000
1784851732.8513,1745,1824,216,1000
1784851732.8536,1768,1822,216,1000
1784851732.8558,1786,1817,216,1000
1784851732.8581,1782,1813,216,1000
1784851732.8602,1779,1809,216,1000
1784851732.8623,1768,1811,216,1000
1784851732.8645,1783,1810,216,1000
1784851732.8665,1778,1812,216,1000
1784851732.8686,1773,1817,216,1000
1784851732.8707,1761,1812,216,1000
1784851732.8730,1744,1822,216,1000
1784851732.8754,1762,1798,216,1000
1784851732.8777,1784,1811,216,1000
1784851732.8791,1776,1810,216,1000
1784851732.8806,1775,1806,216,1000
1784851732.8821,1775,1811,216,1000
1784851732.8835,1770,1806,216,1000
1784851732.8858,1767,1810,216,1000
1784851732.8881,1760,1805,215,1000
1784851732.8904,1753,1803,215,1000
1784851732.8982,1749,1829,215,1000
1784851732.9059,1765,1799,215,1000
1784851732.9137,1787,1815,215,1000
1784851732.9139,1787,1810,215,1000
1784851732.9141,1784,1813,215,1000
1784851732.9142,1785,1812,215,1000
1784851732.9144,1782,1818,215,1000
1784851732.9146,1771,1810,215,1000
1784851732.9148,1765,1802,215,1000
1784851732.9150,1757,1810,215,1000
1784851732.9152,1747,1819,215,1000
1784851732.9155,1756,1812,215,1000
1784851732.9157,1782,1814,215,1000
1784851732.9178,1778,1821,215,1000
1784851732.9199,1760,1810,215,1000
1784851732.9220,1769,1820,215,1000
1784851732.9241,1767,1810,214,1000
1784851732.9263,1760,1813,214,1000
1784851732.9285,1763,1807,214,1000
1784851732.9305,1758,1808,214,1000
1784851732.9325,1759,1817,214,1000
1784851732.9345,1772,1809,214,1000
1784851732.9366,1798,1822,214,1000
1784851732.9388,1788,1827,214,1000
1784851732.9410,1774,1823,214,1000
1784851732.9427,1773,1820,214,1000
1784851732.9445,1771,1823,214,1000
1784851732.9463,1760,1830,214,1000
1784851732.9481,1758,1814,214,1000
1784851732.9501,1760,1818,214,1000
1784851732.9521,1769,1828,214,1000
1784851732.9541,1774,1820,214,1000
1784851732.9561,1795,1824,214,1000
1784851732.9581,1786,1828,214,1000
1784851732.9602,1791,1824,214,1000
1784851732.9623,1774,1820,214,1000
1784851732.9644,1761,1845,214,1000
1784851732.9665,1757,1823,214,1000
1784851732.9688,1761,1825,214,1000
1784851732.9711,1755,1827,214,1000
1784851732.9734,1759,1816,213,1000
1784851732.9750,1755,1828,213,1000
1784851732.9765,1787,1824,213,1000
1784851732.9780,1779,1819,213,1000
